,Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-2017, unbalanced panel",GINI Index(Household Income)
682,Hungary,2016,5.4489016532898,10.1552181243896,0.899511575698852,66.8000030517578,0.553951740264893,-0.188923686742783,0.924185812473297,0.66591078042984,0.243325769901276,0.303772330284119,0.527965486049652,0.39700636267662,1.84537768363953,0.338669657707214,0.297916666666667,0.301498115062714
683,Hungary,2017,6.06503868103027,10.1984148025513,0.87674754858017,67.1999969482422,0.661165952682495,-0.141303271055222,0.886361300945282,0.735184252262116,0.180921271443367,0.377770513296127,0.586148917675018,0.447717577219009,1.79240918159485,0.295531362295151,0.297916666666667,0.330753207206726
684,Hungary,2018,5.93577098846436,10.2485990524292,0.940591394901276,67.5999984741211,0.69262707233429,-0.244620561599731,0.911277413368225,0.676073133945465,0.20108288526535,0.388044029474258,0.536777138710022,0.424579620361328,1.78917026519775,0.301421701908112,0.297916666666667,0.269713759422302
685,Hungary,2019,6.00025987625122,10.2970514297485,0.946515560150146,68,0.798041045665741,-0.196947202086449,0.883571445941925,0.743014335632324,0.180348128080368,0.483934193849564,0.550297180811564,0.423101186752319,2.00370645523071,0.333936601877212,0.297916666666667,0.397706598043442
690,Iceland,2016,7.51003456115723,10.754054069519,0.984940052032471,73,0.951609551906586,0.282054245471954,0.719299554824829,0.873887896537781,0.158169165253639,0.363518297672272,1.35883760452271,1.5329042673111,1.57124638557434,0.209219589829445,0.280833333333333,0.34063908457756
691,Iceland,2017,7.47621393203735,10.7756071090698,0.966752827167511,73,0.938783288002014,0.246944218873978,0.726845383644104,0.895254552364349,0.148160010576248,0.365041941404343,1.36296451091766,1.58182501792908,1.63009083271027,0.218036949634552,0.280833333333333,0.33243790268898
692,Iceland,2019,7.53250455856323,10.7695322036743,0.981824576854706,73,0.959470093250275,0.264499232172966,0.698707938194275,0.836008548736572,0.177703529596329,0.521377086639404,1.36090105772018,1.55736464262009,1.5471978187561,0.205402836203575,0.280833333333333,0.320871144533157
703,India,2016,4.17917728424072,8.72344207763672,0.6135293841362,59.2999992370605,0.820068776607513,0.035480409860611,0.764722108840942,0.69450443983078,0.345681458711624,0.732104599475861,-0.256826221942902,-0.135614156723022,1.74134922027588,0.416672736406326,0.351666666666667,0.393607318401337
704,India,2017,4.04611110687256,8.78204250335693,0.606767475605011,59.7000007629395,0.885850429534912,-0.052417535334826,0.78080278635025,0.682090997695923,0.317936778068542,0.839278399944305,-0.189580410718918,-0.09979397803545,1.65982758998871,0.41022789478302,0.351666666666667,0.380112171173096
705,India,2018,3.81806874275208,8.83916282653809,0.638051986694336,60.0999984741211,0.890443384647369,0.073478817939758,0.805263340473175,0.657287180423737,0.357458084821701,0.753280878067017,-0.288844347000122,-0.015170598402619,2.21235275268555,0.579442858695984,0.351666666666667,0.428205668926239
706,India,2019,3.24876976013184,8.88525581359863,0.560780763626099,60.5,0.875540316104889,0.099960170686245,0.751979410648346,0.647752225399017,0.466335624456406,0.78970330953598,-0.245083659887314,-0.083526244387031,2.96180319786072,0.911669135093689,0.351666666666667,0.525447309017181
717,Indonesia,2016,5.13632535934448,9.28250217437744,0.791830599308014,61.7000007629395,0.829941630363464,0.490785926580429,0.889677405357361,0.832811951637268,0.341573596000671,0.80088073015213,-0.103136941790581,-0.214695811271667,2.54677820205688,0.495836615562439,0.354555555555556,0.413669288158417
718,Indonesia,2017,5.09840154647827,9.32018280029297,0.795589208602905,61.9000015258789,0.865026295185089,0.478830993175507,0.900416433811188,0.862584173679352,0.319171577692032,0.825765371322632,-0.183983713388443,-0.1661636531353,2.32517910003662,0.456060409545898,0.354555555555556,0.449708253145218
719,Indonesia,2018,5.34029579162598,9.35926532745361,0.809378862380981,62.0999984741211,0.879374384880066,0.50289785861969,0.867729425430298,0.86371785402298,0.29598680138588,0.837602734565735,-0.176850110292435,-0.114464081823826,2.53080248832703,0.47390678524971,0.354555555555556,0.464347183704376
720,Indonesia,2019,5.34651279449463,9.39752388000488,0.801918029785156,62.2999992370606,0.865859150886535,0.546185612678528,0.860784769058227,0.876714050769806,0.301702797412872,0.782263815402985,-0.154656921823819,-0.165107848743598,2.65382313728333,0.496365249156952,0.354555555555556,0.436760932207108
729,Iran,2016,4.65273094177246,9.83432674407959,0.566281199455261,65.4000015258789,0.773303747177124,0.157870024442673,0.712782621383667,0.68676495552063,0.525876820087433,0.709471166133881,-1.07807517051697,-0.702796638011932,2.54243850708008,0.546440064907074,0.408857142857143,0.524211704730987
730,Iran,2017,4.71678304672241,9.85733699798584,0.714232921600342,65.6999969482422,0.730635166168213,0.190698459744453,0.714941322803497,0.693666040897369,0.438533902168274,0.59356027841568,-1.11668407917023,-0.722730338573456,2.49717903137207,0.52942419052124,0.408857142857143,0.852039635181427
731,Iran,2018,4.27811765670776,9.82383155822754,0.673764705657959,66,0.603319883346558,0.053426910191774,0.703439772129059,0.553196609020233,0.493148893117905,0.549940705299377,-1.31234729290009,-0.844763994216919,2.37570834159851,0.555316269397736,0.408857142857143,0.440586149692535
732,Iran,2019,5.00614595413208,9.76306056976318,0.698293149471283,66.3000030517578,0.623282074928284,0.110771380364895,0.728306531906128,0.600485682487488,0.448525667190552,0.521268963813782,-1.16903551419576,-0.756763656934102,2.55143880844116,0.509661316871643,0.408857142857143,0.422144800424576
741,Iraq,2016,4.41253709793091,9.71189880371094,0.718956708908081,59,0.66616016626358,-0.085742585361004,0.798866450786591,0.48869201540947,0.569758057594299,0.41860431432724,-1.66518676280975,-1.35128962993622,2.94878816604614,0.668274998664856,0.2905,0.548373162746429
742,Iraq,2017,4.46239900588989,9.66963577270508,0.695109367370606,59.5999984741211,0.627722024917603,-0.034693583846092,0.757108807563782,0.505288541316986,0.590538740158081,0.424050778150559,-1.6774959564209,-1.3690402507782,2.89948487281799,0.649759232997894,0.2905,0.550368130207062
743,Iraq,2018,5.09958982467651,9.65275573730469,0.793673038482666,60.2000007629395,0.643226683139801,-0.103620290756226,0.886389851570129,0.65968781709671,0.466499865055084,0.340682983398437,-1.77150774002075,-1.42455124855042,2.56243705749512,0.502479076385498,0.2905,0.510258555412293
753,Ireland,2016,7.04073143005371,11.0319910049438,0.958144009113312,72.0999984741211,0.874589145183563,0.176322773098946,0.398544311523437,0.809203028678894,0.21106331050396,0.574739754199982,1.06939697265625,1.54329645633698,1.84307336807251,0.261772990226746,0.326153846153846,0.365785419940948
754,Ireland,2017,7.06015539169312,11.0994100570679,0.943481981754303,72.1999969482422,0.905341148376465,0.218438103795052,0.337084740400314,0.833388924598694,0.212784126400948,0.603799641132355,1.14777374267578,1.46316015720367,1.76133441925049,0.249475300312042,0.326153846153846,0.367454171180725
755,Ireland,2018,6.96233558654785,11.1683950424194,0.937862396240234,72.3000030517578,0.861471593379974,0.145864114165306,0.362210243940353,0.810857236385345,0.213050067424774,0.618405282497406,1.17467081546783,1.5068234205246,1.86378812789917,0.267695814371109,0.326153846153846,0.366410613059998
756,Ireland,2019,7.25484132766724,11.2138528823853,0.943726360797882,72.4000015258789,0.89245867729187,0.074754729866982,0.372803568840027,0.807014882564545,0.223299860954285,0.581215977668762,1.13061384359996,1.50442667802175,1.68136382102966,0.231757491827011,0.326153846153846,0.433249831199646
767,Israel,2016,7.159010887146,10.3964424133301,0.889660775661469,72.9000015258789,0.772297322750092,0.155476853251457,0.804056584835053,0.629189372062683,0.263090223073959,0.438133180141449,-0.00396665930748,1.22927558422089,1.66659677028656,0.2327970713377,0.406142857142857,0.306069046258926
768,Israel,2017,7.33103609085083,10.4109210968018,0.916440844535827,73.0999984741211,0.768076300621033,0.14769147336483,0.792652249336243,0.673591315746307,0.276443153619766,0.389368146657944,-0.095727384090424,1.12636530399323,1.52268290519714,0.207703649997711,0.406142857142857,0.245601236820221
769,Israel,2018,6.92717885971069,10.4240951538086,0.909595429897308,73.3000030517578,0.72466230392456,0.057725761085749,0.770134806632996,0.663489639759064,0.282062560319901,0.422329723834991,-0.140643656253815,1.05899858474731,1.73490703105927,0.250449299812317,0.406142857142857,0.261861771345139
780,Italy,2016,5.95452404022217,10.455509185791,0.927212834358215,73.1999969482422,0.623741626739502,-0.077725194394589,0.902801215648651,0.685422837734222,0.339173585176468,0.237599089741707,0.701704263687134,0.414732247591019,1.87186360359192,0.314359903335571,0.344,0.397048205137253
781,Italy,2017,6.19887018203735,10.4737091064453,0.919791221618652,73.4000015258789,0.632843255996704,-0.032273057848215,0.866667926311493,0.661180734634399,0.32284614443779,0.230196297168732,0.68015843629837,0.429843574762344,1.92724657058716,0.310902863740921,0.344,0.346708387136459
782,Italy,2018,6.51652669906616,10.483998298645,0.912656128406525,73.5999984741211,0.650009274482727,-0.018475327640772,0.887824833393097,0.649023056030273,0.402975350618362,0.206626191735268,0.678355574607849,0.391939759254456,1.52274465560913,0.233674272894859,0.344,0.457490861415863
783,Italy,2019,6.44541692733765,10.4876546859741,0.838402450084686,73.8000030517578,0.709478855133057,-0.078729584813118,0.865528047084808,0.631079792976379,0.327960073947906,0.221925854682922,0.686739424864451,0.41217186053594,1.70249903202057,0.264141023159027,0.344,0.323439180850983
788,Ivory Coast,2016,4.54254579544067,8.13008499145508,0.617400765419006,48.2999992370606,0.768789350986481,-0.026808276772499,0.757453382015228,0.703616559505463,0.378029406070709,0.714816749095917,-0.602637231349945,-0.553159475326538,2.46260380744934,0.542119741439819,0.42,0.550322711467743
789,Ivory Coast,2017,5.03773498535156,8.17880630493164,0.661375343799591,48.9000015258789,0.732097923755646,-0.094926811754704,0.770940244197845,0.697735488414764,0.357455790042877,0.516654312610626,-0.680102944374085,-0.568864226341248,2.61209011077881,0.518504858016968,0.42,0.557953953742981
790,Ivory Coast,2018,5.26837491989136,8.22498035430908,0.620882570743561,49.5,0.712590038776398,-0.034882672131062,0.790966868400574,0.682098388671875,0.385631382465363,0.535438716411591,-0.573687255382538,-0.459983766078949,3.07824087142944,0.584286630153656,0.42,0.520244359970093
791,Ivory Coast,2019,5.39201211929321,8.27200508117676,0.679386019706726,50.0999984741211,0.735711991786957,-0.002644254593179,0.79927122592926,0.674235284328461,0.42540717124939,0.609362840652466,-0.618809143702189,-0.527335822582245,3.23846983909607,0.600605070590973,0.42,0.637878835201263
807,Japan,2016,5.95465087890625,10.5481901168823,0.899773836135864,74.8000030517578,0.836064636707306,-0.067920833826065,0.697639346122742,0.760108590126038,0.192402645945549,0.362200647592545,0.98542445898056,1.54902744293213,1.89895260334015,0.318902432918549,0.321,0.329055845737457
808,Japan,2017,5.9106764793396,10.5689392089844,0.881961286067963,74.9000015258789,0.849396586418152,-0.21169912815094,0.659198641777039,0.740387618541718,0.175512179732323,0.412489950656891,1.05987286567688,1.51989448070526,1.9502569437027,0.329954952001572,0.321,0.426153689622879
809,Japan,2018,5.79357528686523,10.5788145065308,0.886431932449341,75,0.773472130298615,-0.267349421977997,0.686784505844116,0.703355014324188,0.185300156474113,0.384880393743515,1.04116523265839,1.49097740650177,1.91602551937103,0.33071556687355,0.321,0.418661803007126
810,Japan,2019,5.90803909301758,10.5909910202026,0.877650916576386,75.0999984741211,0.806471526622772,-0.26097372174263,0.617187857627869,0.74284440279007,0.194410383701324,0.411213636398315,1.02882085243861,1.51996644337972,1.8783016204834,0.317923009395599,0.321,0.417219579219818
821,Jordan,2016,5.27128458023071,9.02645874023438,0.819944739341736,66.4000015258789,0.771350622177124,-0.033206071704626,0.731486358811194,0.640657842159271,0.311913371086121,0.496353612307505,-0.602702617645264,0.188765779137611,2.67568564414978,0.507596492767334,0.343,0.369783759117126
822,Jordan,2017,4.80808258056641,9.02383518218994,0.814664542675018,66.5999984741211,0.766262471675873,-0.147116333246231,0.731486358811194,0.62779837846756,0.391505181789398,0.496353612307505,-0.610427558422089,0.181609362363815,2.52389240264893,0.524927020072937,0.343,0.363606214523315
823,Jordan,2018,4.63893365859985,9.02513122558594,0.799544334411621,66.8000030517578,0.762420296669006,-0.180878341197968,0.731486358811194,0.634228110313416,0.351709276437759,0.496353612307505,-0.540568947792053,0.144867926836014,2.76446056365967,0.595925867557526,0.343,0.391051113605499
824,Jordan,2019,4.45254802703857,9.02904033660889,0.792559683322907,67,0.72575581073761,-0.15970216691494,0.731486358811194,0.634228110313416,0.351709276437759,0.496353612307505,-0.584566374619802,0.171747689445814,2.9430844783783,0.660988807678223,0.343,0.369617909193039
835,Kazakhstan,2016,5.53355169296265,10.0624980926514,0.927810668945312,63.4000015258789,0.782805562019348,-0.042334157973528,0.702016651630402,0.702479124069214,0.15541473031044,0.759726166725159,-0.599547266960144,-0.354638010263443,2.01249814033508,0.363690137863159,0.301705882352941,0.339127779006958
836,Kazakhstan,2017,5.88235139846802,10.0890760421753,0.914093196392059,64,0.745243966579437,-0.041141793131828,0.755250692367554,0.756762206554413,0.171486407518387,0.755705773830414,-0.593211591243744,-0.263963371515274,1.74532377719879,0.29670512676239,0.301705882352941,0.337242871522903
837,Kazakhstan,2018,6.00763607025147,10.1161108016968,0.936656713485718,64.5999984741211,0.840182960033417,-0.104368671774864,0.823782980442047,0.69319874048233,0.161542281508446,0.615031957626343,-0.585732698440552,-0.192741677165031,1.87868869304657,0.312716782093048,0.301705882352941,0.384010791778564
838,Kazakhstan,2019,6.27226829528809,10.1376419067383,0.951050102710724,65.1999969482422,0.852387428283691,-0.060710854828358,0.708279192447662,0.787135124206543,0.139132931828499,0.671793460845947,-0.59283051888148,-0.270447686314583,2.07906556129456,0.331469476222992,0.301705882352941,0.337930053472519
849,Kenya,2016,4.39612770080566,7.96952629089356,0.705921590328217,58.9000015258789,0.748508274555206,0.314834475517273,0.82841157913208,0.742762327194214,0.225647658109665,0.57765406370163,-0.735117077827454,-0.489652305841446,2.43389678001404,0.553645610809326,0.4365,0.55629289150238
850,Kenya,2017,4.47565412521362,7.99343824386597,0.714604318141937,59.5,0.853394389152527,0.250859558582306,0.854000389575958,0.788452208042145,0.230210304260254,0.63786256313324,-0.665585160255432,-0.4798583984375,2.5323634147644,0.565808534622192,0.4365,0.521331965923309
851,Kenya,2018,4.65570259094238,8.03166007995606,0.706719875335693,60.0999984741211,0.821412980556488,0.30763304233551,0.844244062900543,0.759102880954742,0.236920773983002,0.675367295742035,-0.762383460998535,-0.475130349397659,2.74923062324524,0.590508222579956,0.4365,0.584187030792236
852,Kenya,2019,4.61885023117065,8.06477832794189,0.675931632518768,60.7000007629395,0.817757487297058,0.326153099536896,0.794370293617249,0.751438558101654,0.250687122344971,0.68385636806488,-0.721028566360474,-0.481547017892202,3.12946057319641,0.677541017532349,0.4365,0.600867748260498
862,Kosovo,2016,5.75941228866577,9.15462207794189,0.823802709579468,64.6169173520311,0.827398598194122,0.122749477624893,0.940897941589356,0.703886985778809,0.149606719613075,0.313764572143555,-0.215613752603531,-0.342774450778961,2.29762005805969,0.398933082818985,0.290166666666667,0.407474339008331
863,Kosovo,2017,6.14919996261597,9.18807983398438,0.792087256908417,64.6169173520311,0.85767674446106,0.115039892494679,0.925191819667816,0.738435566425324,0.185879096388817,0.298196136951447,-0.180966943502426,-0.364321231842041,2.43245315551758,0.395572304725647,0.290166666666667,0.402043372392654
864,Kosovo,2018,6.39182567596436,9.22075462341309,0.822406530380249,64.6169173520311,0.889737010002136,0.266715139150619,0.922078192234039,0.778271317481995,0.170248463749886,0.347546547651291,-0.362785160541534,-0.398765325546265,2.56380105018616,0.401106208562851,0.290166666666667,0.402302265167236
865,Kosovo,2019,6.42514419555664,9.18781884511312,0.842511177062988,64.6169173520311,0.841189622879028,0.16816816975673,0.920297265052795,0.748521625995636,0.140792354941368,0.308195412158966,-0.25312195221583,-0.368620336055756,2.50465559959412,0.389820903539658,0.290166666666667,0.424229651689529
874,Kuwait,2016,5.94719457626343,11.1577434539795,0.845222055912018,66.3000030517578,0.840967178344727,-0.102864883840084,0.731486358811194,0.688287258148193,0.314922988414764,0.496353612307505,-0.339323252439499,-0.119422942399979,2.36063408851624,0.396932393312454,0.382800789525595,0.538838744163513
875,Kuwait,2017,6.09390544891357,11.0975399017334,0.853491306304931,66.5,0.884181618690491,-0.033222608268261,0.731486358811194,0.692071914672852,0.307320803403854,0.496353612307505,-0.326488107442856,-0.117174886167049,2.35575318336487,0.386575281620026,0.382800789525595,0.591861426830292
876,Kuwait,2019,6.10611963272095,11.086009979248,0.841519773006439,66.9000015258789,0.867273807525635,-0.133299216628075,0.731486358811194,0.695362746715546,0.302876323461533,0.496353612307505,-0.332905679941177,-0.118298914283514,2.48349857330322,0.406722873449326,0.382800789525595,0.594827890396118
887,Kyrgyzstan,2016,4.85653400421143,8.10305976867676,0.914375483989716,63.5,0.813939213752747,0.07852316647768,0.916922807693481,0.778171241283417,0.126099675893784,0.527570188045502,-0.533580541610718,-0.837604403495789,1.91935241222382,0.395210325717926,0.302388888888889,0.401855766773224
888,Kyrgyzstan,2017,5.62953662872314,8.12965202331543,0.882586658000946,63.7999992370605,0.859389781951904,0.165330305695534,0.87449449300766,0.755125224590302,0.160438314080238,0.561672747135162,-0.432802319526672,-0.760133743286133,1.90139102935791,0.337752670049667,0.302388888888889,0.382150888442993
889,Kyrgyzstan,2018,5.29738330841064,8.1452579498291,0.898147821426392,64.0999984741211,0.94494765996933,0.289287596940994,0.907405316829681,0.763270556926727,0.203300148248672,0.497065544128418,-0.478132545948029,-0.705863773822784,1.90160620212555,0.3589708507061,0.302388888888889,0.388922274112701
890,Kyrgyzstan,2019,5.68522071838379,8.16900062561035,0.877027869224548,64.4000015258789,0.920436263084412,0.019946102052927,0.884539902210236,0.765741586685181,0.207229062914848,0.507123172283173,-0.48150513569514,-0.767867306868235,2.07777261734009,0.365469127893448,0.302388888888889,0.35996401309967
896,Laos,2017,4.62314081192017,8.74951457977295,0.707335770130158,58.2999992370606,0.891000747680664,0.076293379068375,0.591616809368133,0.872791767120361,0.344225883483887,0.839935004711151,-0.677098095417023,-0.730537116527557,1.88197386264801,0.407076895236969,0.348,0.5850870013237
897,Laos,2018,4.85940217971802,8.79701805114746,0.704738140106201,58.7000007629395,0.906660974025726,0.14409376680851,0.634239852428436,0.852213561534882,0.331882506608963,0.839935004711151,-0.662214696407318,-0.822445273399353,2.16145396232605,0.444798320531845,0.348,0.552090644836426
898,Laos,2019,5.1968560218811,8.84618854522705,0.729443907737732,59.0999984741211,0.906153440475464,0.062617510557175,0.620233714580536,0.878179669380188,0.306144267320633,0.839935004711151,-0.66965639591217,-0.776491194963455,2.47111845016479,0.475502580404282,0.348,0.533785939216614
908,Latvia,2016,5.94044637680054,10.0736389160156,0.917073965072632,66.1999969482422,0.685299277305603,-0.155132472515106,0.867639601230621,0.653751254081726,0.23138353228569,0.315261304378509,0.660779535770416,0.86890709400177,1.7051203250885,0.28703573346138,0.360333333333333,0.384025454521179
909,Latvia,2017,5.97781753540039,10.1278228759766,0.895098745822907,66.5,0.699520111083984,-0.153873711824417,0.798378109931946,0.623312771320343,0.23175311088562,0.264000505208969,0.629313766956329,0.88136351108551,1.81480312347412,0.303589582443237,0.360333333333333,0.36218523979187
910,Latvia,2018,5.90115404129028,10.1825370788574,0.913276314735413,66.8000030517578,0.608207643032074,-0.212169393897057,0.798949241638184,0.585233271121979,0.191870555281639,0.197162300348282,0.617429554462433,0.879729688167572,1.71840155124664,0.291197538375854,0.360333333333333,0.330420047044754
911,Latvia,2019,5.96975374221802,10.2126884460449,0.935501277446747,67.0999984741211,0.697935104370117,-0.193924635648727,0.789227485656738,0.575234711170197,0.211630687117577,0.239407673478127,0.635840952396393,0.876666764418284,1.57783007621765,0.264304041862488,0.360333333333333,0.290441036224365
922,Lebanon,2016,5.27072381973267,9.37220191955566,0.827885925769806,66.0999984741211,0.657357454299927,0.046183481812477,0.853114485740662,0.552651107311249,0.263445615768433,0.1379514336586,-1.06970059871674,-0.669342339038849,2.21208739280701,0.419693291187286,0.318,0.322835147380829
923,Lebanon,2017,5.15398979187012,9.36280536651611,0.776583015918732,66.5999984741211,0.604554176330566,-0.059146620333195,0.910727262496948,0.515443921089172,0.243549212813377,0.217718094587326,-1.1021716594696,-0.660761713981628,1.92976760864258,0.374422073364258,0.318,0.326644003391266
924,Lebanon,2018,5.16718673706055,9.35937881469727,0.829380631446838,67.0999984741211,0.607030689716339,-0.052007224410772,0.906650304794312,0.463880777359009,0.270688891410828,0.219074845314026,-1.07199513912201,-0.713803768157959,2.1507933139801,0.416240692138672,0.318,0.319639176130295
925,Lebanon,2019,4.02421951293945,9.36293315887451,0.865968525409699,67.5999984741211,0.447001487016678,-0.072035640478134,0.890415608882904,0.321689754724503,0.494499027729034,0.154975414276123,-1.08128913243612,-0.681302607059479,2.03463339805603,0.505596995353699,0.318,0.306490510702133
927,Lesotho,2016,3.80820488929749,7.98463726043701,0.798059284687042,46.5999984741211,0.729489862918854,-0.106892973184586,0.74287337064743,0.73246556520462,0.270283490419388,0.609269022941589,-0.10136017203331,-0.345066487789154,3.10268235206604,0.814736187458038,0.529,0.676437318325043
928,Lesotho,2017,3.79530072212219,7.95363092422485,0.768551647663116,47.2999992370606,0.756505191326141,-0.152229309082031,0.796859443187714,0.746201753616333,0.255303084850311,0.69529914855957,-0.073482692241669,-0.370718419551849,2.84377694129944,0.749288976192474,0.529,0.591477990150452
929,Lesotho,2019,3.51178050041199,7.96727514266968,0.789705395698547,48.7000007629395,0.716313540935516,-0.13930170238018,0.91495144367218,0.734879910945892,0.2734255194664,0.310273736715317,-0.087421432137489,-0.357892453670502,3.05831432342529,0.870872855186462,0.529,0.599561870098114
935,Liberia,2016,3.35467600822449,7.07003402709961,0.642614603042603,54.5,0.763476014137268,0.046564530581236,0.901267468929291,0.635527551174164,0.509046673774719,0.544246912002564,-0.272458046674728,-0.973549783229828,2.62550663948059,0.782640874385834,0.35,0.558121263980866
936,Liberia,2017,4.4244909286499,7.06956386566162,0.684866845607758,55.2999992370606,0.733389914035797,0.001455313293263,0.866806387901306,0.667946457862854,0.391330540180206,0.554991543292999,-0.191101849079132,-0.975184381008148,3.39373993873596,0.767035126686096,0.35,0.590849876403809
937,Liberia,2018,4.13485288619995,7.05718994140625,0.726750135421753,56.0999984741211,0.76576954126358,0.063384227454662,0.867924094200134,0.659731566905975,0.436099499464035,0.703912019729614,-0.117847971618175,-1.03804194927216,3.71895837783813,0.899417340755463,0.35,0.661966323852539
938,Liberia,2019,5.12146091461182,7.03614187240601,0.712473750114441,56.9000015258789,0.705874562263489,0.062292136251927,0.828468978404999,0.635608971118927,0.389132589101791,0.553626954555512,-0.193802622457345,-0.995592037836711,4.07320070266724,0.795320093631744,0.35,0.645648419857025
941,Libya,2016,5.43358325958252,9.53678894042969,0.876065850257874,62.2999992370606,0.822384834289551,-0.11653321236372,0.668439110120138,0.717785060405731,0.383073747158051,0.496353612307505,-1.85654950141907,-1.90244245529175,2.68795371055603,0.494692653417587,0.382800789525595,0.480711340904236
942,Libya,2017,5.64685249328613,9.7597017288208,0.822758793830872,62.2999992370606,0.77869588136673,-0.046705354005098,0.673065543174744,0.69704931974411,0.379374176263809,0.496353612307505,-1.90245378017426,-1.84092783927917,2.50778794288635,0.444103688001633,0.382800789525595,0.586069345474243
943,Libya,2018,5.49397754669189,9.82040500640869,0.824165165424347,62.2999992370606,0.780558526515961,-0.124008700251579,0.645838797092438,0.705535411834717,0.398903101682663,0.496353612307505,-1.98110628128052,-1.8661435842514,2.47234296798706,0.450009673833847,0.382800789525595,0.596754014492035
944,Libya,2019,5.33022212982178,9.70563189188639,0.826719343662262,62.2999992370606,0.761964321136475,-0.095749088873466,0.686412990093231,0.708740890026093,0.400737434625626,0.496353612307505,-1.91336985429128,-1.86983795960744,2.56475424766541,0.481172114610672,0.382800789525595,0.529626369476318
955,Lithuania,2016,5.86555242538452,10.2411117553711,0.937873363494873,66.0999984741211,0.61423933506012,-0.265696465969086,0.949392676353455,0.594167292118073,0.249855741858482,0.279638558626175,0.91412490606308,0.987369537353516,1.90620088577271,0.324982315301895,0.355,0.355488270521164
956,Lithuania,2017,6.27294063568115,10.2956600189209,0.926316618919373,66.6999969482422,0.749307334423065,-0.172929406166077,0.789709866046906,0.607613146305084,0.195118829607964,0.321247279644012,0.880548536777496,0.916951775550842,2.17580437660217,0.346855580806732,0.355,0.428504139184952
957,Lithuania,2018,6.30887889862061,10.3438386917114,0.929350137710571,67.3000030517578,0.698945105075836,-0.236302688717842,0.851745069026947,0.516805112361908,0.213559716939926,0.323758095502853,0.838079333305359,0.910233736038208,1.95395016670227,0.309714317321777,0.355,0.330166399478912
958,Lithuania,2019,6.06409788131714,10.3928117752075,0.917577505111694,67.9000015258789,0.780266463756561,-0.251542299985886,0.782501220703125,0.566024124622345,0.276054352521896,0.407248467206955,0.877584258715311,0.938185016314189,2.06057620048523,0.339799284934998,0.355,0.398635983467102
966,Luxembourg,2016,6.96734094619751,11.4504203796387,0.941260576248169,72.5999984741211,0.882365345954895,0.021834434941411,0.356336325407028,0.757949769496918,0.192300707101822,0.678977847099304,1.45984768867493,1.8179087638855,1.38906514644623,0.199368044734001,0.316076923076923,0.311804264783859
967,Luxembourg,2017,7.0613808631897,11.4414482116699,0.905435502529144,72.5999984741211,0.902821719646454,0.047431040555239,0.330173581838608,0.765816867351532,0.184467002749443,0.73892205953598,1.42312455177307,1.7744083404541,1.42447590827942,0.201727673411369,0.316076923076923,0.292349696159363
968,Luxembourg,2018,7.24263095855713,11.4482192993164,0.902192413806915,72.5999984741211,0.88392984867096,-0.018117550760508,0.385146111249924,0.750309467315674,0.201894342899322,0.755200862884522,1.47015500068665,1.85851693153381,1.34478163719177,0.185675844550133,0.316076923076923,0.326442360877991
969,Luxembourg,2019,7.40401554107666,11.4620704650879,0.912104547023773,72.5999984741211,0.930321216583252,-0.042187131941319,0.389598429203034,0.789186358451843,0.211639806628227,0.780171036720276,1.45104241371155,1.81694467862447,1.28055930137634,0.172954708337784,0.316076923076923,0.36206915974617
978,Macedonia,2016,5.34574604034424,9.48158168792725,0.871212244033814,67.0999984741211,0.706179320812225,0.083341389894486,0.8697190284729,0.638737201690674,0.292294681072235,0.25695413351059,-0.293651044368744,-0.004526926204562,2.17504143714905,0.406873315572739,0.382142857142857,0.524655520915985
979,Macedonia,2017,5.23386669158936,9.48338317871094,0.799955129623413,67.3000030517578,0.752106606960297,-0.054678056389093,0.855697274208069,0.50245988368988,0.299390584230423,0.442916452884674,-0.197340875864029,0.025809317827225,2.11188721656799,0.403504192829132,0.382142857142857,0.371204376220703
980,Macedonia,2018,5.23983478546143,9.50921821594238,0.848915159702301,67.5,0.744800925254822,-0.037230309098959,0.909934341907501,0.590138077735901,0.298352867364883,0.396141588687897,-0.102985680103302,-0.008344484493136,2.15059685707092,0.410432189702988,0.382142857142857,0.340062618255615
981,Macedonia,2019,5.01548528671265,9.53735637664795,0.814638495445251,67.6999969482422,0.724710404872894,0.028973184525967,0.922597229480743,0.576300442218781,0.303605884313583,0.265988677740097,-0.197992533445358,0.004312635709842,2.22239351272583,0.443106383085251,0.382142857142857,0.355384528636932
989,Madagascar,2016,3.6630859375,7.24185276031494,0.746496975421906,58.2999992370606,0.569645404815674,-0.065666191279888,0.864171147346497,0.81319135427475,0.204255416989326,0.49019917845726,-0.301585912704468,-0.894544005393982,1.5325288772583,0.418370991945267,0.43075,0.479676157236099
990,Madagascar,2017,4.07862043380737,7.25722122192383,0.626331984996796,58.7000007629395,0.570347905158997,-0.030257632955909,0.847260773181915,0.751698076725006,0.374838024377823,0.541916131973267,-0.321171313524246,-0.936161696910858,2.32891488075256,0.571005523204803,0.43075,0.578316509723663
